data_size,row_nmi_value,col_nmi_value,seed,categories_row_num,categories_col_num,categories_row,categories_col,execution_time
400x600,0.0,0.030764340548576664,1,0,5,"([], [])","([0, 2, 3, 6, 12], [5, 7, 8, 11, 15], [1, 4, 9, 10, 13])",238.07
400x600,0.0,0.030764340548576664,2,0,5,"([], [])","([0, 2, 3, 6, 12], [5, 7, 8, 11, 15], [1, 4, 9, 10, 13])",237.67
400x600,0.0,0.030764340548576664,3,0,5,"([], [])","([0, 2, 3, 6, 12], [5, 7, 8, 11, 15], [1, 4, 9, 10, 13])",237.85
400x600,0.0,0.030764340548576664,4,0,5,"([], [])","([0, 2, 3, 6, 12], [5, 7, 8, 11, 15], [1, 4, 9, 10, 13])",237.58
400x600,0.0,0.030764340548576664,5,0,5,"([], [])","([0, 2, 3, 6, 12], [5, 7, 8, 11, 15], [1, 4, 9, 10, 13])",239.45
400x600,0.0,0.030764340548576664,6,0,5,"([], [])","([0, 2, 3, 6, 12], [5, 7, 8, 11, 15], [1, 4, 9, 10, 13])",236.15
400x600,0.0,0.030764340548576664,7,0,5,"([], [])","([0, 2, 3, 6, 12], [5, 7, 8, 11, 15], [1, 4, 9, 10, 13])",238.60
400x600,0.0,0.030764340548576664,8,0,5,"([], [])","([0, 2, 3, 6, 12], [5, 7, 8, 11, 15], [1, 4, 9, 10, 13])",238.75
400x600,0.0,0.030764340548576664,9,0,5,"([], [])","([0, 2, 3, 6, 12], [5, 7, 8, 11, 15], [1, 4, 9, 10, 13])",234.84
400x600,0.0,0.058217941999382766,0,0,10,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22])",238.31
400x600,1.0,0.9829929733076637,1,0,10,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22])",237.03
400x600,0.0,0.058217941999382766,2,0,10,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22])",239.58
400x600,0.0,0.058217941999382766,3,0,10,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22])",245.85
400x600,0.0,0.058217941999382766,4,0,10,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22])",236.45
400x600,0.0,0.058217941999382766,5,0,10,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22])",238.23
400x600,1.0,0.9829929733076637,6,0,10,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22])",238.82
400x600,0.0,0.058217941999382766,7,0,10,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22])",239.37
400x600,0.0,0.058217941999382766,8,0,10,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22])",237.00
400x600,0.0,0.058217941999382766,9,0,10,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22])",236.20
400x600,0.0,0.08347137825203486,0,0,15,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27, 29, 34, 35, 44, 47], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32, 36, 37, 39, 40, 45], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22, 25, 31, 33, 38, 41])",237.19
400x600,1.0,0.9701911554558436,1,0,15,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27, 29, 34, 35, 44, 47], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32, 36, 37, 39, 40, 45], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22, 25, 31, 33, 38, 41])",241.68
400x600,1.0,0.9701911554558436,2,0,15,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27, 29, 34, 35, 44, 47], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32, 36, 37, 39, 40, 45], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22, 25, 31, 33, 38, 41])",242.67
400x600,1.0,0.9829929733076637,3,0,15,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27, 29, 34, 35, 44, 47], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32, 36, 37, 39, 40, 45], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22, 25, 31, 33, 38, 41])",238.07
400x600,1.0,0.9701911554558436,4,0,15,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27, 29, 34, 35, 44, 47], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32, 36, 37, 39, 40, 45], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22, 25, 31, 33, 38, 41])",239.81
400x600,1.0,0.9701911554558436,5,0,15,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27, 29, 34, 35, 44, 47], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32, 36, 37, 39, 40, 45], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22, 25, 31, 33, 38, 41])",239.08
400x600,1.0,0.9701911554558436,6,0,15,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27, 29, 34, 35, 44, 47], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32, 36, 37, 39, 40, 45], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22, 25, 31, 33, 38, 41])",240.25
400x600,1.0,0.9701911554558436,7,0,15,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27, 29, 34, 35, 44, 47], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32, 36, 37, 39, 40, 45], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22, 25, 31, 33, 38, 41])",237.99
400x600,0.0,0.08347137825203486,8,0,15,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27, 29, 34, 35, 44, 47], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32, 36, 37, 39, 40, 45], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22, 25, 31, 33, 38, 41])",240.58
400x600,1.0,0.9701911554558436,9,0,15,"([], [])","([0, 2, 3, 6, 12, 16, 20, 24, 26, 27, 29, 34, 35, 44, 47], [5, 7, 8, 11, 15, 19, 23, 28, 30, 32, 36, 37, 39, 40, 45], [1, 4, 9, 10, 13, 14, 17, 18, 21, 22, 25, 31, 33, 38, 41])",239.35
500x750,0.0,0.01530304815025094,0,0,3,"([], [])","([1, 4, 5], [2, 7, 11], [0, 3, 13])",348.19
500x750,0.0,0.01530304815025094,1,0,3,"([], [])","([1, 4, 5], [2, 7, 11], [0, 3, 13])",343.90
500x750,0.0,0.01530304815025094,2,0,3,"([], [])","([1, 4, 5], [2, 7, 11], [0, 3, 13])",347.80
500x750,0.0,0.01530304815025094,3,0,3,"([], [])","([1, 4, 5], [2, 7, 11], [0, 3, 13])",349.28
500x750,0.0,0.01530304815025094,4,0,3,"([], [])","([1, 4, 5], [2, 7, 11], [0, 3, 13])",344.56
500x750,0.0,0.01530304815025094,5,0,3,"([], [])","([1, 4, 5], [2, 7, 11], [0, 3, 13])",344.76
500x750,0.0,0.01530304815025094,6,0,3,"([], [])","([1, 4, 5], [2, 7, 11], [0, 3, 13])",343.28
500x750,0.0,0.01530304815025094,7,0,3,"([], [])","([1, 4, 5], [2, 7, 11], [0, 3, 13])",344.56
500x750,0.0,0.01530304815025094,8,0,3,"([], [])","([1, 4, 5], [2, 7, 11], [0, 3, 13])",345.32
500x750,0.0,0.01530304815025094,9,0,3,"([], [])","([1, 4, 5], [2, 7, 11], [0, 3, 13])",356.22
500x750,0.0,0.024931784486843588,0,0,5,"([], [])","([1, 4, 5, 6, 8], [2, 7, 11, 14, 18], [0, 3, 13, 15, 17])",345.70
500x750,0.0,0.024931784486843588,1,0,5,"([], [])","([1, 4, 5, 6, 8], [2, 7, 11, 14, 18], [0, 3, 13, 15, 17])",345.30
500x750,0.0,0.024931784486843588,2,0,5,"([], [])","([1, 4, 5, 6, 8], [2, 7, 11, 14, 18], [0, 3, 13, 15, 17])",343.39
500x750,0.0,0.024931784486843588,3,0,5,"([], [])","([1, 4, 5, 6, 8], [2, 7, 11, 14, 18], [0, 3, 13, 15, 17])",344.74
500x750,0.0,0.024931784486843588,4,0,5,"([], [])","([1, 4, 5, 6, 8], [2, 7, 11, 14, 18], [0, 3, 13, 15, 17])",343.74
500x750,0.0,0.024931784486843588,5,0,5,"([], [])","([1, 4, 5, 6, 8], [2, 7, 11, 14, 18], [0, 3, 13, 15, 17])",347.58
500x750,0.0,0.024931784486843588,6,0,5,"([], [])","([1, 4, 5, 6, 8], [2, 7, 11, 14, 18], [0, 3, 13, 15, 17])",345.59
500x750,0.0,0.024931784486843588,7,0,5,"([], [])","([1, 4, 5, 6, 8], [2, 7, 11, 14, 18], [0, 3, 13, 15, 17])",345.78
500x750,0.0,0.024931784486843588,8,0,5,"([], [])","([1, 4, 5, 6, 8], [2, 7, 11, 14, 18], [0, 3, 13, 15, 17])",347.03
500x750,0.0,0.024931784486843588,9,0,5,"([], [])","([1, 4, 5, 6, 8], [2, 7, 11, 14, 18], [0, 3, 13, 15, 17])",347.87
500x750,0.0,0.04754337747930101,0,0,10,"([], [])","([1, 4, 5, 6, 8, 9, 10, 12, 16, 19], [2, 7, 11, 14, 18, 24, 31, 36, 41, 43], [0, 3, 13, 15, 17, 21, 23, 26, 28, 29])",347.92
500x750,0.0,0.04754337747930101,1,0,10,"([], [])","([1, 4, 5, 6, 8, 9, 10, 12, 16, 19], [2, 7, 11, 14, 18, 24, 31, 36, 41, 43], [0, 3, 13, 15, 17, 21, 23, 26, 28, 29])",347.89
500x750,0.0,0.04754337747930101,2,0,10,"([], [])","([1, 4, 5, 6, 8, 9, 10, 12, 16, 19], [2, 7, 11, 14, 18, 24, 31, 36, 41, 43], [0, 3, 13, 15, 17, 21, 23, 26, 28, 29])",347.11
500x750,0.0,0.04754337747930101,3,0,10,"([], [])","([1, 4, 5, 6, 8, 9, 10, 12, 16, 19], [2, 7, 11, 14, 18, 24, 31, 36, 41, 43], [0, 3, 13, 15, 17, 21, 23, 26, 28, 29])",344.42
500x750,0.0,0.04754337747930101,4,0,10,"([], [])","([1, 4, 5, 6, 8, 9, 10, 12, 16, 19], [2, 7, 11, 14, 18, 24, 31, 36, 41, 43], [0, 3, 13, 15, 17, 21, 23, 26, 28, 29])",345.81
500x750,0.0,0.047543377479301006,5,0,10,"([], [])","([1, 4, 5, 6, 8, 9, 10, 12, 16, 19], [2, 7, 11, 14, 18, 24, 31, 36, 41, 43], [0, 3, 13, 15, 17, 21, 23, 26, 28, 29])",349.79
500x750,0.0,0.04754337747930101,6,0,10,"([], [])","([1, 4, 5, 6, 8, 9, 10, 12, 16, 19], [2, 7, 11, 14, 18, 24, 31, 36, 41, 43], [0, 3, 13, 15, 17, 21, 23, 26, 28, 29])",349.23
500x750,0.0,0.04754337747930101,7,0,10,"([], [])","([1, 4, 5, 6, 8, 9, 10, 12, 16, 19], [2, 7, 11, 14, 18, 24, 31, 36, 41, 43], [0, 3, 13, 15, 17, 21, 23, 26, 28, 29])",344.58
500x750,0.0,0.04754337747930101,8,0,10,"([], [])","([1, 4, 5, 6, 8, 9, 10, 12, 16, 19], [2, 7, 11, 14, 18, 24, 31, 36, 41, 43], [0, 3, 13, 15, 17, 21, 23, 26, 28, 29])",348.67
500x750,0.0,0.04754337747930101,9,0,10,"([], [])","([1, 4, 5, 6, 8, 9, 10, 12, 16, 19], [2, 7, 11, 14, 18, 24, 31, 36, 41, 43], [0, 3, 13, 15, 17, 21, 23, 26, 28, 29])",347.91
500x750,1.0,0.984167901584263,0,0,15,"([], [])","([1, 4, 5, 6, 8, 9, 10, 12, 16, 19, 20, 22, 25, 27, 30], [2, 7, 11, 14, 18, 24, 31, 36, 41, 43, 44, 45, 48, 54, 62], [0, 3, 13, 15, 17, 21, 23, 26, 28, 29, 35, 37, 39, 42, 47])",364.00
